Brand,Model (Raw),Model (Clean),Slug,Track Sizes,Has Bottom Roller Data,Has Sprocket Data,Has Idler Data,Has Carrier Roller Data
"Beretta","T46 (Drilling Machine)","T46","beretta-t46","250x107.5x37; 250x52.5x76; 300x52.5x76","NO","NO","NO","NO"
"Beretta","TD50","TD50","beretta-td50","230x72x56","NO","NO","NO","NO"
"Beretta","TD75","TD75","beretta-td75","230x72x56","NO","NO","NO","NO"
"Bergmann","Dumper","Dumper","bergmann-dumper","190x72x37","NO","NO","NO","NO"
"Bertani","C75","C75","bertani-c75","230x72x45","NO","NO","NO","NO"
"Bertolini","Mini-excavator","Mini-excavator","bertolini-mini-excavator","180x60x34; 180x60x38; 180x72x34","NO","NO","NO","NO"
"Betram","Crawler Crane","Crawler Crane","betram-crawlercrane","400x72.5x72","NO","NO","NO","NO"
"Bitelli","BB611C(Asphalt Finisher)","BB611C","bitelli-bb611c","250x72x52","NO","NO","NO","NO"
"Bluelift","Aerial Platform","Aerial Platform","bluelift-aerialplatform","230x72x43; 230x72x37; 230x96x39; 250x48x78","NO","NO","NO","NO"
"Bobcat","220","220","bobcat-220","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","225","225","bobcat-225","","YES","NO","NO","NO"
"Bobcat","231","231","bobcat-231","","YES","NO","NO","NO"
"Bobcat","316","316","bobcat-316","180x72x38","NO","NO","NO","NO"
"Bobcat","319","319","bobcat-319","200x72x41","NO","NO","NO","NO"
"Bobcat","320","320","bobcat-320","230x96x33; 230x48x66; 230x72x45","YES","YES","NO","NO"
"Bobcat","320 L","320L","bobcat-320l","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","320D","320D","bobcat-320d","","YES","NO","NO","NO"
"Bobcat","320E","320E","bobcat-320e","","YES","NO","NO","NO"
"Bobcat","320G","320G","bobcat-320g","","YES","NO","NO","NO"
"Bobcat","320J","320J","bobcat-320j","","YES","NO","NO","NO"
"Bobcat","321","321","bobcat-321","230x96x33; 230x48x66","NO","NO","NO","NO"
"Bobcat","322","322","bobcat-322","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","322D","322D","bobcat-322d","","YES","NO","NO","NO"
"Bobcat","322E","322E","bobcat-322e","","YES","NO","NO","NO"
"Bobcat","322G","322G","bobcat-322g","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","322J","322J","bobcat-322j","","YES","NO","NO","NO"
"Bobcat","322L","322L","bobcat-322l","","YES","NO","NO","NO"
"Bobcat","323","323","bobcat-323","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","324","324","bobcat-324","230x96x33; 230x48x66","NO","NO","NO","NO"
"Bobcat","325","325","bobcat-325","300x52.5x74","YES","NO","NO","NO"
"Bobcat","328","328","bobcat-328","320x52.5x74; 300x52.5x74","YES","NO","NO","NO"
"Bobcat","328G","328G","bobcat-328g","320x52.5x74; 300x52.5x74","YES","NO","NO","NO"
"Bobcat","329","329","bobcat-329","320x52.5x80","NO","NO","NO","NO"
"Bobcat","331","331","bobcat-331","320x52.5x80","YES","NO","NO","NO"
"Bobcat","331D","331D","bobcat-331d","320x52.5x80; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","331E","331E","bobcat-331e","320x52.5x80; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","331G","331G","bobcat-331g","320x52.5x80","YES","NO","NO","NO"
"Bobcat","334","334","bobcat-334","320x52.5x80","YES","NO","NO","NO"
"Bobcat","334D","334D","bobcat-334d","320x52.5x80; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","335","335","bobcat-335","320x55x88; 300x52.5x92","YES","NO","NO","NO"
"Bobcat","337","337","bobcat-337","400x73x74; 400x72.5x74","YES","NO","NO","NO"
"Bobcat","337D","337D","bobcat-337d","","YES","NO","NO","NO"
"Bobcat","337G","337G","bobcat-337g","400x73x74; 400x72.5x74","YES","NO","NO","NO"
"Bobcat","341","341","bobcat-341","400x73x74; 400x72.5x74","YES","NO","NO","NO"
"Bobcat","341D","341D","bobcat-341d","400x73x74; 400x72.5x74","YES","NO","NO","NO"
"Bobcat","341G","341G","bobcat-341g","400x73x74; 400x72.5x74","YES","NO","NO","NO"
"Bobcat","418","418","bobcat-418","180x72x39","YES","NO","NO","NO"
"Bobcat","418A","418A","bobcat-418a","180x72x39","YES","NO","NO","NO"
"Bobcat","425","425","bobcat-425","320x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"Bobcat","428","428","bobcat-428","320x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"Bobcat","430","430","bobcat-430","","YES","NO","NO","NO"
"Bobcat","430D(Fast TRACK)","430D","bobcat-430d","320x55x88; 300x52.5x92","YES","NO","NO","NO"
"Bobcat","430G","430G","bobcat-430g","320x55x88; 300x52.5x92","YES","NO","NO","NO"
"Bobcat","430ZHS","430ZHS","bobcat-430zhs","320x55x88; 300x52.5x92","YES","NO","NO","NO"
"Bobcat","430ZTS","430ZTS","bobcat-430zts","320x55x88; 300x52.5x92","YES","NO","NO","NO"
"Bobcat","435","435","bobcat-435","400x73x74; 400x72.5x74","YES","NO","NO","NO"
"Bobcat","442","442","bobcat-442","450x71x86","YES","NO","NO","NO"
"Bobcat","444","444","bobcat-444","500x92x78","NO","NO","NO","NO"
"Bobcat","863(VTS System for Skidsteer Loader)","863","bobcat-863","450x86x56","NO","NO","NO","NO"
"Bobcat","864","864","bobcat-864","320x86x52; 450x86x52","YES","NO","NO","NO"
"Bobcat","864H","864H","bobcat-864h","450x84x53; 450x86x52","YES","NO","NO","NO"
"Bobcat","873","873","bobcat-873","450x86x60","NO","NO","NO","NO"
"Bobcat","883","883","bobcat-883","450x86x60","NO","NO","NO","NO"
"Bobcat","E08","E08","bobcat-e08","180x72x39","YES","NO","NO","NO"
"Bobcat","E10","E10","bobcat-e10","180x72x39","YES","NO","NO","NO"
"Bobcat","E10Z","E10Z","bobcat-e10z","180x72x39","YES","NO","NO","NO"
"Bobcat","E10e","E10e","bobcat-e10e","180x72x39","YES","NO","NO","NO"
"Bobcat","E14","E14","bobcat-e14","200x72x41","NO","NO","NO","NO"
"Bobcat","E16","E16","bobcat-e16","230x48x66","NO","NO","NO","NO"
"Bobcat","E17","E17","bobcat-e17","230x48x66","NO","NO","NO","NO"
"Bobcat","E17Z","E17Z","bobcat-e17z","230x48x66","NO","NO","NO","NO"
"Bobcat","E19","E19","bobcat-e19","230x48x66","NO","NO","NO","NO"
"Bobcat","E20","E20","bobcat-e20","230x48x72","NO","NO","NO","NO"
"Bobcat","E20Z","E20Z","bobcat-e20z","230x48x72","NO","NO","NO","NO"
"Bobcat","E26","E26","bobcat-e26","300x52.5x80","YES","NO","NO","NO"
"Bobcat","E27","E27","bobcat-e27","300x52.5x80","NO","NO","NO","NO"
"Bobcat","E27z","E27z","bobcat-e27z","300x52.5x80","NO","NO","NO","NO"
"Bobcat","E32 [I guiding | M-series]","E32","bobcat-e32","320x52.5x80; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","E32C","E32C","bobcat-e32c","320x52.5x80; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","E34","E34","bobcat-e34","300x52.5x80","NO","NO","NO","NO"
"Bobcat","E35 [I guiding | M-series]","E35","bobcat-e35","300x52.5x84","NO","NO","NO","NO"
"Bobcat","E35I [J guiding | R-series]","E35I","bobcat-e35i","300x52.5x84; 300x55x81","NO","NO","NO","NO"
"Bobcat","E35M","E35M","bobcat-e35m","300x52.5x84","NO","NO","NO","NO"
"Bobcat","E35Z","E35Z","bobcat-e35z","300x52.5x84","NO","NO","NO","NO"
"Bobcat","E37","E37","bobcat-e37","","YES","NO","NO","NO"
"Bobcat","E41","E41","bobcat-e41","350x55x88; 300x52.5x92","NO","NO","NO","NO"
"Bobcat","E42","E42","bobcat-e42","350x55x88; 300x52.5x92","YES","NO","NO","NO"
"Bobcat","E45","E45","bobcat-e45","400x72.5x74","YES","NO","NO","NO"
"Bobcat","E50","E50","bobcat-e50","400x72.5x74","YES","NO","NO","NO"
"Bobcat","E55","E55","bobcat-e55","400x72.5x74","YES","NO","NO","NO"
"Bobcat","E60 [I guiding]","E60","bobcat-e60","400x72.5x76","YES","NO","NO","NO"
"Bobcat","E62","E62","bobcat-e62","400x72.5x76","YES","NO","NO","NO"
"Bobcat","E63","E63","bobcat-e63","400x72.5x76","YES","NO","NO","NO"
"Bobcat","E80","E80","bobcat-e80","450x81x76","YES","NO","NO","NO"
"Bobcat","E85","E85","bobcat-e85","450x81x76","YES","NO","NO","NO"
"Bobcat","MT 100","MT100","bobcat-mt100","250x72x45; 230x72x45; 180x72x45","NO","NO","NO","NO"
"Bobcat","MT120","MT120","bobcat-mt120","180x72x45","NO","NO","NO","NO"
"Bobcat","MT50","MT50","bobcat-mt50","180x72x39","NO","NO","NO","NO"
"Bobcat","MT52","MT52","bobcat-mt52","180x72x39","NO","NO","NO","NO"
"Bobcat","MT55","MT55","bobcat-mt55","180x72x39","NO","NO","NO","NO"
"Bobcat","MT85","MT85","bobcat-mt85","180x72x45; 250x72x45","NO","NO","NO","NO"
"Bobcat","S130","S130","bobcat-s130","320x86x50; 400x86x50; 375x86x50","NO","NO","NO","NO"
"Bobcat","S150","S150","bobcat-s150","320x86x52; 400x86x52; 375x86x52","NO","NO","NO","NO"
"Bobcat","S160","S160","bobcat-s160","320x86x52; 400x86x52; 375x86x52","NO","NO","NO","NO"
"Bobcat","S175","S175","bobcat-s175","320x86x52; 400x86x52; 375x86x52","NO","NO","NO","NO"
"Bobcat","S185","S185","bobcat-s185","320x86x52; 400x86x52; 375x86x52","NO","NO","NO","NO"
"Bobcat","S205","S205","bobcat-s205","320x86x52; 400x86x52; 375x86x52","NO","NO","NO","NO"
"Bobcat","S220","S220","bobcat-s220","450x86x60","YES","NO","NO","NO"
"Bobcat","S250","S250","bobcat-s250","450x86x60","NO","NO","NO","NO"
"Bobcat","S300","S300","bobcat-s300","450x86x60","NO","NO","NO","NO"
"Bobcat","T110","T110","bobcat-t110","250x75x52; 250x72x52","YES","YES","NO","NO"
"Bobcat","T140","T140","bobcat-t140","300x84x46; 320x86x45","YES","NO","NO","NO"
"Bobcat","T180","T180","bobcat-t180","320x86x49; 400x86x49","YES","NO","NO","NO"
"Bobcat","T180H","T180H","bobcat-t180h","320x86x49","YES","NO","NO","NO"
"Bobcat","T190","T190","bobcat-t190","400x86x49; 320x86x49","YES","NO","NO","NO"
"Bobcat","T190H","T190H","bobcat-t190h","320x86x49; 400x86x49","YES","NO","NO","NO"
"Bobcat","T200","T200","bobcat-t200","320x86x52; 450x86x52","YES","YES","NO","NO"
"Bobcat","T250","T250","bobcat-t250","450x86x55; 400x86x55","YES","YES","NO","NO"
"Bobcat","T250H","T250H","bobcat-t250h","450x86x55; 400x86x55","YES","YES","NO","NO"
"Bobcat","T300","T300","bobcat-t300","450x86x55; 400x86x55","YES","YES","NO","NO"
"Bobcat","T300H","T300H","bobcat-t300h","450x86x55; 400x86x55","YES","YES","NO","NO"
"Bobcat","T320","T320","bobcat-t320","450x86x55; 400x86x55","YES","YES","NO","NO"
"Bobcat","T450","T450","bobcat-t450","300x84x46","NO","YES","NO","NO"
"Bobcat","T550","T550","bobcat-t550","400x86x49; 320x86x49","YES","NO","NO","NO"
"Bobcat","T590","T590","bobcat-t590","400x86x49; 320x86x49","YES","YES","NO","NO"
"Bobcat","T595","T595","bobcat-t595","400x86x49; 320x86x49","YES","YES","NO","NO"
"Bobcat","T62","T62","bobcat-t62","320x86x50; 400x86x50","NO","NO","NO","NO"
"Bobcat","T630","T630","bobcat-t630","450x86x52; 400x86x52; 320x86x52","YES","YES","NO","NO"
"Bobcat","T64","T64","bobcat-t64","320x86x50; 400x86x50","NO","NO","NO","NO"
"Bobcat","T650","T650","bobcat-t650","450x86x52; 400x86x52; 320x86x52","YES","YES","NO","NO"
"Bobcat","T66","T66","bobcat-t66","320x86x50; 400x86x50","NO","NO","NO","NO"
"Bobcat","T72","T72","bobcat-t72","320x86x53; 450x86x53; 400x86x53","NO","NO","NO","NO"
"Bobcat","T740","T740","bobcat-t740","450x86x55","NO","YES","NO","NO"
"Bobcat","T750","T750","bobcat-t750","450x86x55; 400x86x55","YES","YES","NO","NO"
"Bobcat","T76","T76","bobcat-t76","320x86x53; 450x86x53","NO","NO","NO","NO"
"Bobcat","T770","T770","bobcat-t770","450x86x55; 400x86x55","YES","YES","NO","NO"
"Bobcat","T830","T830","bobcat-t830","450x86x58","NO","NO","NO","NO"
"Bobcat","T86","T86","bobcat-t86","450x86x58","NO","NO","NO","NO"
"Bobcat","T870","T870","bobcat-t870","450x84x59; 450x86x58","YES","YES","NO","NO"
"Bobcat","X119","X119","bobcat-x119","230x72x43","NO","NO","NO","NO"
"Bobcat","X120","X120","bobcat-x120","230x72x43","NO","NO","NO","NO"
"Bobcat","X122","X122","bobcat-x122","230x72x43","NO","NO","NO","NO"
"Bobcat","X123","X123","bobcat-x123","250x72x47","NO","NO","NO","NO"
"Bobcat","X220","X220","bobcat-x220","250x72x45","YES","NO","NO","NO"
"Bobcat","X225","X225","bobcat-x225","300x52.5x74; 300x55x71","YES","NO","NO","NO"
"Bobcat","X231","X231","bobcat-x231","320x54x78; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","X316","X316","bobcat-x316","180x72x38","NO","NO","NO","NO"
"Bobcat","X320","X320","bobcat-x320","230x72x45; 250x72x45","YES","NO","NO","NO"
"Bobcat","X320D","X320D","bobcat-x320d","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","X320E","X320E","bobcat-x320e","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","X322","X322","bobcat-x322","230x96x33; 230x48x66; 250x72x45","YES","NO","NO","NO"
"Bobcat","X322D","X322D","bobcat-x322d","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","X322E","X322E","bobcat-x322e","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","X322G","X322G","bobcat-x322g","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","X323","X323","bobcat-x323","230x96x33; 230x48x66","YES","NO","NO","NO"
"Bobcat","X324","X324","bobcat-x324","230x96x33; 230x48x66","NO","NO","NO","NO"
"Bobcat","X325","X325","bobcat-x325","320x54x72; 300x52.5x74","YES","NO","NO","NO"
"Bobcat","X328","X328","bobcat-x328","320x54x72; 300x52.5x74","YES","NO","NO","NO"
"Bobcat","X328E","X328E","bobcat-x328e","320x54x72; 300x52.5x74","YES","NO","NO","NO"
"Bobcat","X329","X329","bobcat-x329","320x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"Bobcat","X331","X331","bobcat-x331","320x54x78; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","X331E","X331E","bobcat-x331e","320x54x78; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","X334","X334","bobcat-x334","320x54x78; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","X334G","X334G","bobcat-x334g","300x54x78; 300x52.5x80","YES","NO","NO","NO"
"Bobcat","X337","X337","bobcat-x337","400x72.5x74","YES","NO","NO","NO"
"Bobcat","X341","X341","bobcat-x341","400x73x74; 400x72.5x74","YES","NO","NO","NO"
"Bobcat","X418","X418","bobcat-x418","180x72x39","YES","NO","NO","NO"
"Bobcat","X422","X422","bobcat-x422","450x71x86","NO","NO","NO","NO"
"Bobcat","X425","X425","bobcat-x425","320x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"Bobcat","X430","X430","bobcat-x430","300x52.5x92","YES","NO","NO","NO"
"Bobcat","X435","X435","bobcat-x435","400x73x74; 400x72.5x74","YES","NO","NO","NO"
"Bobcat","X442","X442","bobcat-x442","450x71x86","YES","NO","NO","NO"
"Bobcat","X442B","X442B","bobcat-x442b","450x71x86","YES","NO","NO","NO"
"Bobcat","X442ZTS","X442ZTS","bobcat-x442zts","450x71x86","YES","NO","NO","NO"
"Bobcat","X444","X444","bobcat-x444","500x92x78","NO","NO","NO","NO"
"Bobcat","Y12","Y12","bobcat-y12","230x72x43","NO","NO","NO","NO"
"Bobcat","ZX125","ZX125","bobcat-zx125","500x92x78","NO","NO","NO","NO"
"Bobcat","ZX75","ZX75","bobcat-zx75","450x71x86","YES","NO","NO","NO"
"Bonne Esperance","B23RP","B23RP","bonne-esperance-b23rp","250x72x47","NO","NO","NO","NO"
"Bonne Esperance","BE2050","BE2050","bonne-esperance-be2050","250x72x52","NO","NO","NO","NO"
"Bonne Esperance","Minisand","Minisand","bonne-esperance-minisand","250x72x52","NO","NO","NO","NO"
"Bormor","200TX","200TX","bormor-200tx","230x72x56","NO","NO","NO","NO"
"Bormor","400TX","400TX","bormor-400tx","230x72x56","NO","NO","NO","NO"
"Boxer","118","118","boxer-118","180x72x36","NO","NO","NO","NO"
"Boxer","320","320","boxer-320","180x72x36","NO","NO","NO","NO"
"Boxer","322D","322D","boxer-322d","180x72x36","NO","NO","NO","NO"
"Boxer","427","427","boxer-427","230x72x39","NO","NO","NO","NO"
"Boxer","526DX","526DX","boxer-526dx","230x72x39","NO","NO","NO","NO"
"Boxer","530DX","530DX","boxer-530dx","230x72x39","NO","NO","NO","NO"
"Boxer","532DX","532DX","boxer-532dx","230x72x39","NO","NO","NO","NO"
"Boxer","600HD","600HD","boxer-600hd","180x72x39","NO","NO","NO","NO"
"Boxer","700HDX","700HDX","boxer-700hdx","230x72x39","NO","NO","NO","NO"
"Boxer","Brute TRX","Brute TRX","boxer-brutetrx","230x72x39","NO","NO","NO","NO"
"Boxer","TL 224","TL224","boxer-tl224","180x72x34","NO","NO","NO","NO"
"Brokk","100","100","brokk-100","180x72x36; 200x72x36","NO","NO","NO","NO"
"Brokk","110","110","brokk-110","180x72x36","NO","NO","NO","NO"
"Brokk","120D","120D","brokk-120d","180x72x39","NO","NO","NO","NO"
"Brokk","150","150","brokk-150","200x72x36; 180x72x36","NO","NO","NO","NO"
"Brokk","160","160","brokk-160","230x72x42","NO","NO","NO","NO"
"Brokk","180","180","brokk-180","230x72x42","NO","NO","NO","NO"
"Brokk","180 <<2004","180 <<2004","brokk-1802004","230x72x56","NO","NO","NO","NO"
"Brokk","180 >>2005","180 >>2005","brokk-1802005","230x72x42","NO","NO","NO","NO"
"Brokk","260","260","brokk-260","300x55x72; 300x52.5x74","NO","NO","NO","NO"
"Brokk","280","280","brokk-280","300x55x72; 300x52.5x74","NO","NO","NO","NO"
"Brokk","300","300","brokk-300","300x52.5x78","NO","NO","NO","NO"
"Brokk","330","330","brokk-330","300x55x78; 300x25.5x80","NO","NO","NO","NO"
"Brokk","40","40","brokk-40","130x72x29","NO","NO","NO","NO"
"Brokk","400","400","brokk-400","300x55x78; 300x52.5x80","NO","NO","NO","NO"
"Brokk","50","50","brokk-50","130x72x29","NO","NO","NO","NO"
"Brokk","60","60","brokk-60","130x72x29","NO","NO","NO","NO"
"Brokk","90","90","brokk-90","180x72x36","NO","NO","NO","NO"
"Brokk","Aquacutter","Aquacutter","brokk-aquacutter","250x72x52","NO","NO","NO","NO"
"Brokk","BM 110","BM110","brokk-bm110","200x72x36; 180x72x36","NO","NO","NO","NO"
"Brokk","BM 150","BM150","brokk-bm150","200x72x36; 180x72x36","NO","NO","NO","NO"
"Brokk","BM 150C","BM150C","brokk-bm150c","200x72x36; 180x72x36","NO","NO","NO","NO"
"Brokk","BM 150P","BM150P","brokk-bm150p","200x72x36; 180x72x36","NO","NO","NO","NO"
"Brokk","K330","K330","brokk-k330","250x96x41; 250x47x84; 250x48x82","NO","NO","NO","NO"
"C & F","T 50","T50","c-&-f-t50","180x72x34","NO","NO","NO","NO"
"C & F","T 85","T85","c-&-f-t85","180x72x34","NO","NO","NO","NO"
"CARAVAGGI","Bio235","Bio235","caravaggi-bio235","230x72x43","NO","NO","NO","NO"
"CASE","15","15","case-15","230x96x31; 230x48x62","NO","NO","NO","NO"
"CASE","15 Maxi (rental)","15Maxi","case-15maxi","230x96x31; 230x48x62","NO","NO","NO","NO"
"CASE","16","16","case-16","230x96x31; 230x48x62","NO","NO","NO","NO"
"CASE","16 Maxi","16Maxi","case-16maxi","230x96x31; 230x48x62","NO","NO","NO","NO"
"CASE","16 RTN","16RTN","case-16rtn","230x96x31; 230x48x62","NO","NO","NO","NO"
"CASE","17 RTN Maxi","17RTN Maxi","case-17rtnmaxi","230x96x31; 230x48x62","NO","NO","NO","NO"
"CASE","1854C","1854C","case-1854c","320x86x52; 375x86x52; 400x86x52","NO","NO","NO","NO"
"CASE","23","23","case-23","250x109x35; 300x52.5x72","NO","NO","NO","NO"
"CASE","23 Maxi","23Maxi","case-23maxi","250x109x35; 300x52.5x72","NO","NO","NO","NO"
"CASE","28","28","case-28","300x109x38; 300x52.5x78","NO","NO","NO","NO"
"CASE","28 Maxi","28Maxi","case-28maxi","300x109x38; 300x52.5x78","NO","NO","NO","NO"
"CASE","31","31","case-31","300x109x40; 300x52.5x82","NO","NO","NO","NO"
"CASE","31 Maxi","31Maxi","case-31maxi","300x109x40; 300x52.5x82","NO","NO","NO","NO"
"CASE","35","35","case-35","350x108x42; 350x52.5x86","NO","NO","NO","NO"
"CASE","35 Maxi","35Maxi","case-35maxi","350x108x42; 350x52.5x86","NO","NO","NO","NO"
"CASE","35 STB","35STB","case-35stb","350x108x42; 350x52.5x86","NO","NO","NO","NO"
"CASE","40XT","40XT","case-40xt","320x86x54; 375x86x54; 400x86x54","NO","NO","NO","NO"
"CASE","410","410","case-410","320x86x54; 375x86x54; 400x86x54","NO","NO","NO","NO"
"CASE","420","420","case-420","320x86x54; 375x86x54; 400x86x54","NO","NO","NO","NO"
"CASE","420CT","420CT","case-420ct","320x86x50","NO","NO","NO","NO"
"CASE","430","430","case-430","450x86x56","NO","NO","NO","NO"
"CASE","435","435","case-435","450x86x58","NO","NO","NO","NO"
"CASE","440","440","case-440","320x86x54; 375x86x54; 450x86x56","NO","NO","NO","NO"
"CASE","440CT","440CT","case-440ct","400x86x50","NO","NO","NO","NO"
"CASE","445","445","case-445","450x86x58","NO","NO","NO","NO"
"CASE","445CT","445CT","case-445ct","400x86x55; 450x86x55","NO","NO","NO","NO"
"CASE","450","450","case-450","450x86x58","NO","NO","NO","NO"
"CASE","450CT","450CT","case-450ct","400x86x55; 450x86x55","NO","NO","NO","NO"
"CASE","465","465","case-465","450x86x60","NO","NO","NO","NO"
"CASE","50","50","case-50","400x72.5x72","NO","NO","NO","NO"
"CASE","50 Maxi","50Maxi","case-50maxi","400x72.5x72","NO","NO","NO","NO"
"CASE","50 RTB","50RTB","case-50rtb","400x72.5x72","NO","NO","NO","NO"
"CASE","6010 Turbo","6010Turbo","case-6010turbo","230x72x56","NO","NO","NO","NO"
"CASE","6030 Turbo","6030Turbo","case-6030turbo","400x135x39; 400x725.5x74","NO","NO","NO","NO"
"CASE","6060 Turbo","6060Turbo","case-6060turbo","400x73x74; 400x72.5x74","NO","NO","NO","NO"
"CASE","60XT","60XT","case-60xt","320x86x54; 375x86x54; 450x86x56","NO","NO","NO","NO"
"CASE","70XT","70XT","case-70xt","320x86x54; 375x86x54; 450x86x56","NO","NO","NO","NO"
"CASE","75XT","75XT","case-75xt","450x86x58","NO","NO","NO","NO"
"CASE","85XT","85XT","case-85xt","450x86x58","NO","NO","NO","NO"
"CASE","9007 Alliance","9007Alliance","case-9007alliance","450x73.5x80; 450x135x42; 450x71x82","NO","NO","NO","NO"
"CASE","90XT","90XT","case-90xt","450x86x58","NO","NO","NO","NO"
"CASE","95XT","95XT","case-95xt","450x86x60","NO","NO","NO","NO"
"CASE","CK08","CK08","case-ck08","180x72x36","NO","NO","NO","NO"
"CASE","CK13","CK13","case-ck13","200x96x30; 230x48x60","NO","NO","NO","NO"
"CASE","CK15","CK15","case-ck15","200x96x30; 230x48x60","NO","NO","NO","NO"
"CASE","CK16","CK16","case-ck16","230x96x31; 230x48x62","NO","NO","NO","NO"
"CASE","CK23","CK23","case-ck23","260x109x35; 300x52.5x72","NO","NO","NO","NO"
"CASE","CK25","CK25","case-ck25","300x109x35; 300x52.5x72","NO","NO","NO","NO"
"CASE","CK28","CK28","case-ck28","300x109x35; 300x52.5x72; 300x109x38; 300x52.5x78","NO","NO","NO","NO"
"CASE","CK31","CK31","case-ck31","300x109x40; 300x52.5x82","NO","NO","NO","NO"
"CASE","CK32","CK32","case-ck32","300x109x39; 300x52.5x80","NO","NO","NO","NO"
"CASE","CK35","CK35","case-ck35","350x108x42; 350x52.5x86","NO","NO","NO","NO"
"CASE","CK36","CK36","case-ck36","300x109x41; 300x52.5x84","NO","NO","NO","NO"
"CASE","CK38","CK38","case-ck38","350x56x84; 350x52.5x88","NO","NO","NO","NO"
"CASE","CK50","CK50","case-ck50","400x73x72; 400x72.5x72","NO","NO","NO","NO"
"CASE","CK52","CK52","case-ck52","400x72.5x72","NO","NO","NO","NO"
"CASE","CX 26C","CX26C","case-cx26c","250x52.5x78","NO","NO","NO","NO"
"CASE","CX 27B","CX27B","case-cx27b","250x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"CASE","CX 27BMC","CX27BMC","case-cx27bmc","250x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"CASE","CX 27BMR","CX27BMR","case-cx27bmr","250x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"CASE","CX 27BZTS","CX27BZTS","case-cx27bzts","250x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"CASE","CX 28","CX28","case-cx28","300x109x38; 300x52.5x78","NO","NO","NO","NO"
"CASE","CX 30B","CX30B","case-cx30b","250x52.5x80; 300x52.5x80","NO","NO","NO","NO"
"CASE","CX 30C","CX30C","case-cx30c","300x52.5x80","NO","NO","NO","NO"
